Rented_Bike_Count,Hour,Temperature°C,Humidity%,Wind_speed_m_s,Visibility_10m,Rainfallmm,Snowfall_cm,Seasons,Holiday,year,month,weekday
1732,21,24.8,72,1.4,1298,0.0,0.0,1,0,2018,8,3
358,13,1.4,37,4.0,1681,0.0,0.0,0,1,2018,3,3
309,16,-1.4,34,1.8,1719,0.0,0.0,3,0,2018,1,3
1836,20,31.1,64,2.7,1770,0.0,0.0,1,0,2018,8,1
1532,14,25.2,28,4.4,2000,0.0,0.0,2,0,2018,9,5
172,22,-6.6,50,0.6,1990,0.0,0.0,3,0,2017,12,6
98,20,-8.2,28,3.5,2000,0.0,0.0,3,0,2018,2,6
165,3,13.0,0,0.8,2000,0.0,0.0,0,0,2018,5,0
165,6,5.2,60,1.9,430,0.0,0.0,3,0,2018,2,2
154,5,20.3,84,3.2,518,0.0,0.0,1,0,2018,6,3
1801,22,23.9,72,0.8,1098,0.0,0.0,1,0,2018,6,6
60,21,-1.6,91,1.3,508,1.5,3.5,3,0,2018,1,1
1030,22,16.0,85,2.0,409,0.0,0.0,0,0,2018,4,1
2112,16,24.0,34,2.7,2000,0.0,0.0,2,1,2018,10,2
341,13,4.7,26,2.6,1370,0.0,0.0,3,0,2018,1,4
53,23,7.4,80,1.3,471,0.0,0.0,0,0,2018,3,6
1594,21,17.6,59,1.6,2000,0.0,0.0,2,1,2018,10,2
1224,12,25.8,48,1.5,1487,0.0,0.0,1,0,2018,6,1
1058,13,28.6,34,2.0,1274,0.0,0.0,1,0,2018,6,1
325,13,-1.6,27,0.0,1955,0.0,0.0,3,0,2017,12,1
1420,17,12.7,40,1.9,1967,0.0,0.0,2,0,2018,11,1
659,11,30.8,63,2.4,1919,0.0,0.0,1,0,2018,8,3
719,14,6.3,16,2.9,2000,0.0,0.0,2,0,2018,11,4
164,4,5.6,70,0.6,1311,0.0,0.0,2,0,2018,11,2
2212,21,22.9,55,3.0,2000,0.0,0.0,2,0,2018,9,1
921,0,28.4,70,0.9,1945,0.0,0.0,1,0,2018,7,6
16,7,15.1,97,0.5,311,2.5,0.0,0,0,2018,5,6
1182,16,17.0,82,1.9,2000,0.0,0.0,0,0,2018,5,4
1186,20,7.6,59,1.1,2000,0.0,0.0,2,0,2018,10,1
2489,19,23.0,63,3.1,2000,0.0,0.0,2,0,2018,9,0
901,16,33.5,52,2.2,1804,0.0,0.0,1,0,2018,8,0
1289,17,34.7,59,2.7,1095,0.0,0.0,1,0,2018,7,4
2352,19,26.1,51,1.4,2000,0.0,0.0,1,0,2018,7,5
91,4,0.9,81,0.6,620,0.0,0.0,0,0,2018,3,5
328,0,2.1,74,1.4,970,0.0,0.0,0,0,2018,3,5
1882,18,18.9,30,2.6,1995,0.0,0.0,0,0,2018,4,5
50,4,-1.9,44,0.7,1907,0.0,0.0,3,0,2018,2,0
1562,20,19.7,53,2.0,1841,0.0,0.0,0,0,2018,5,5
261,7,16.5,74,0.4,2000,0.0,0.0,2,1,2018,9,6
747,10,11.1,51,0.8,679,0.0,0.0,2,0,2018,11,6
304,4,29.5,60,1.2,1774,0.0,0.0,1,0,2018,8,5
1717,22,23.4,75,1.6,2000,0.0,0.0,1,0,2018,8,5
1066,8,3.8,47,0.8,1229,0.0,0.0,0,0,2018,3,0
2515,20,25.7,43,2.1,2000,0.0,0.0,1,0,2018,6,0
232,4,14.8,73,0.5,994,0.0,0.0,0,0,2018,5,5
265,10,1.1,38,3.1,1184,0.0,0.0,3,0,2018,2,1
368,15,2.7,31,0.9,1603,0.0,0.0,3,0,2018,1,6
312,12,6.9,67,3.9,986,0.0,0.0,3,0,2018,2,2
210,5,9.2,77,0.0,1278,0.0,0.0,2,0,2018,10,2
1931,21,24.5,78,1.2,2000,0.0,0.0,1,0,2018,8,4
1491,21,17.8,21,1.2,2000,0.0,0.0,0,0,2018,4,5
1580,19,13.3,37,1.2,2000,0.0,0.0,0,0,2018,4,1
362,15,-0.8,26,3.3,1977,0.0,0.0,3,0,2017,12,4
532,0,16.8,69,0.8,1395,0.0,0.0,0,0,2018,4,1
422,20,20.1,88,2.2,572,1.0,0.0,0,0,2018,5,1
1976,16,20.2,24,2.5,1881,0.0,0.0,2,0,2018,10,6
321,22,4.0,57,0.3,430,0.0,0.0,3,0,2018,1,1
1076,12,10.4,41,4.9,1966,0.0,0.0,2,0,2018,10,5
214,16,5.4,71,3.5,622,0.0,0.5,3,0,2017,12,6
1136,14,24.2,40,1.2,1953,0.0,0.0,2,1,2018,9,6
337,13,3.7,17,1.4,2000,0.0,0.0,3,0,2018,2,6
188,4,14.8,85,0.7,478,0.0,0.0,0,0,2018,5,3
1571,22,23.5,88,0.6,2000,0.0,0.0,1,0,2018,8,0
402,19,-0.4,62,0.9,1103,0.0,0.0,3,0,2017,12,3
333,22,3.0,61,1.6,460,0.0,0.0,3,0,2018,1,0
397,23,6.8,56,0.9,497,0.0,0.0,0,0,2018,3,0
777,0,13.3,70,1.6,473,0.0,0.0,0,0,2018,4,5
427,9,16.6,98,0.6,301,0.5,0.0,0,0,2018,5,4
1208,0,20.7,51,1.7,2000,0.0,0.0,1,0,2018,7,6
354,17,4.2,17,2.5,1990,0.0,0.0,3,0,2018,2,6
329,18,-1.4,79,1.6,702,0.1,2.2,3,0,2017,12,2
989,14,27.9,42,5.0,1914,0.0,0.0,2,0,2018,9,2
583,7,-1.0,78,0.6,1484,0.0,0.0,0,0,2018,3,1
178,0,2.0,65,2.2,1885,0.0,0.0,3,0,2018,2,2
149,2,1.4,92,0.7,168,0.0,0.9,3,0,2017,12,3
69,4,-7.1,59,0.8,1058,0.0,0.0,3,0,2017,12,4
129,1,-10.4,37,0.3,2000,0.0,0.0,3,0,2018,1,1
1317,9,21.1,60,0.9,1998,0.0,0.0,1,0,2018,6,1
2884,18,30.8,60,2.5,1793,0.0,0.0,1,0,2018,7,4
299,13,2.9,14,3.3,2000,0.0,0.0,3,0,2018,2,2
800,9,-1.5,33,0.9,1962,0.0,0.0,2,0,2018,11,4
1681,22,26.3,48,0.8,2000,0.0,0.0,1,0,2018,8,5
42,1,9.3,45,0.8,1263,0.0,0.0,0,0,2018,4,3
555,2,19.0,62,1.8,974,0.0,0.0,0,0,2018,5,6
3119,18,26.4,42,3.1,1995,0.0,0.0,0,0,2018,5,3
1458,23,22.0,55,1.7,2000,0.0,0.0,1,0,2018,7,4
197,3,5.0,51,0.8,659,0.0,0.0,0,0,2018,3,5
1462,12,28.2,42,1.4,1563,0.0,0.0,1,0,2018,6,5
382,17,-2.9,31,0.6,1723,0.0,0.0,3,0,2017,12,3
121,20,-13.7,35,1.7,1878,0.0,0.3,3,0,2018,1,4
174,7,10.9,88,1.8,1866,0.0,0.0,2,0,2018,11,3
685,21,5.0,42,1.5,1927,0.0,0.0,2,0,2018,11,5
244,20,-4.7,55,1.7,2000,0.0,0.0,3,0,2018,2,0
379,23,3.8,83,1.1,390,0.0,0.4,2,0,2018,11,6
578,8,24.4,86,1.7,2000,0.0,0.0,1,0,2018,8,4
179,21,-1.6,35,1.0,2000,0.0,0.0,3,1,2017,12,6
1156,17,33.7,48,2.3,2000,0.0,0.0,1,0,2018,8,6
1058,12,26.3,36,1.1,1133,0.0,0.0,0,0,2018,5,1
71,1,-3.1,36,3.5,2000,0.0,0.0,3,1,2018,2,5
994,12,9.1,34,1.0,1802,0.0,0.0,2,0,2018,11,5
379,18,3.5,30,2.9,1726,0.0,0.0,3,0,2018,2,5
353,15,4.6,50,0.9,824,0.0,0.0,3,0,2018,1,6
157,3,14.3,61,1.0,475,0.0,0.0,0,0,2018,4,0
1137,14,19.3,36,3.5,1986,0.0,0.0,2,0,2018,10,0
559,18,5.1,34,2.3,1440,0.0,0.0,3,0,2018,2,2
21,5,-11.5,51,3.3,1996,0.0,0.0,3,0,2018,2,6
1105,12,12.5,53,3.4,1324,0.0,0.0,0,0,2018,4,6
362,2,4.4,64,1.4,2000,0.0,0.0,2,0,2018,11,3
1337,22,28.6,74,2.5,1804,0.0,0.0,1,0,2018,8,5
208,10,-1.4,50,1.9,1355,0.0,0.0,3,0,2018,1,1
130,7,18.0,95,1.6,375,1.5,0.0,2,0,2018,9,3
1107,11,23.2,52,1.4,2000,0.0,0.0,1,0,2018,6,0
1569,17,13.7,37,1.4,2000,0.0,0.0,2,0,2018,11,3
1686,8,5.3,75,1.0,808,0.0,0.0,2,0,2018,11,3
30,22,1.8,92,1.2,94,0.0,0.0,3,0,2017,12,5
406,19,2.4,57,3.2,1995,0.0,0.0,3,0,2018,2,1
319,2,2.1,28,0.4,1981,0.0,0.0,2,0,2018,11,3
22,13,16.9,95,1.6,325,4.0,0.0,2,0,2018,10,4
310,16,3.0,28,2.5,1864,0.0,0.0,3,1,2018,1,0
1445,16,27.6,37,2.8,1935,0.0,0.0,2,0,2018,9,0
1020,23,32.4,64,1.7,1153,0.0,0.0,1,0,2018,8,3
295,20,6.4,77,2.8,316,0.0,0.0,3,0,2018,2,4
1291,17,27.4,75,2.3,616,0.0,0.0,1,0,2018,6,5
1277,19,32.0,57,2.9,2000,0.0,0.0,1,0,2018,8,5
201,11,-9.4,42,3.1,1815,0.0,0.0,3,0,2017,12,1
2094,18,29.8,35,3.3,1805,0.0,0.0,1,0,2018,6,6
1095,11,21.9,64,2.4,1359,0.0,0.0,1,0,2018,6,4
26,14,21.0,97,0.7,381,2.5,0.0,1,0,2018,6,1
47,6,20.6,98,0.7,626,1.0,0.0,1,0,2018,8,0
662,1,19.5,52,1.3,2000,0.0,0.0,2,0,2018,9,1
551,10,30.2,52,1.8,2000,0.0,0.0,1,0,2018,8,3
2182,15,24.8,49,1.2,2000,0.0,0.0,1,0,2018,6,6
626,12,15.5,47,3.3,1303,0.0,0.0,0,0,2018,3,1
1091,7,27.9,60,1.1,1983,0.0,0.0,1,0,2018,7,1
1323,15,19.9,26,3.8,1898,0.0,0.0,0,0,2018,5,4
142,23,-8.0,41,2.2,2000,0.0,0.0,3,0,2017,12,5
1148,14,26.5,43,3.9,1671,0.0,0.0,1,0,2018,6,0
546,21,4.7,81,1.0,437,0.0,0.4,2,0,2018,11,6
920,13,14.4,49,3.5,890,0.0,0.0,2,0,2018,11,4
28,1,21.3,97,1.0,1451,3.0,0.0,1,0,2018,7,0
1311,15,27.8,71,0.9,733,0.0,0.0,1,0,2018,6,5
659,18,4.1,40,2.1,1327,0.0,0.0,3,0,2018,2,4
390,16,0.3,57,2.3,1204,0.0,0.0,3,0,2017,12,3
2741,19,25.6,61,2.7,1236,0.0,0.0,1,0,2018,6,2
252,5,19.6,64,0.3,1483,0.0,0.0,0,0,2018,5,1
2809,19,23.3,59,2.6,1214,0.0,0.0,1,0,2018,6,1
14,4,14.1,97,1.7,306,3.0,0.0,0,0,2018,4,2
1056,1,18.4,59,1.3,2000,0.0,0.0,1,0,2018,6,5
1972,14,24.1,33,1.3,2000,0.0,0.0,2,0,2018,9,2
709,6,19.5,80,1.6,709,0.0,0.0,1,0,2018,6,3
1939,18,23.2,36,2.8,2000,0.0,0.0,2,0,2018,9,5
845,16,36.4,40,1.1,2000,0.0,0.0,1,0,2018,7,0
63,3,-1.3,80,0.7,392,0.0,0.0,3,0,2018,2,1
167,19,-3.3,76,0.8,633,0.0,0.0,3,0,2018,1,5
13,22,11.6,89,2.0,469,4.0,0.0,0,0,2018,4,6
375,12,5.6,72,3.0,1700,0.0,0.0,0,0,2018,3,3
1096,10,22.2,43,0.9,1891,0.0,0.0,2,0,2018,9,5
1363,23,19.4,50,2.8,2000,0.0,0.0,2,0,2018,9,4
41,4,-11.4,58,1.3,1907,0.0,0.0,3,0,2017,12,2
699,0,6.7,55,1.5,2000,0.0,0.0,2,0,2018,10,6
920,16,36.3,41,2.4,1957,0.0,0.0,1,0,2018,8,1
1708,8,29.3,63,0.9,1810,0.0,0.0,1,0,2018,8,1
32,3,-5.3,76,1.0,767,0.3,0.5,3,0,2017,12,0
24,9,0.3,97,3.0,34,9.1,7.1,2,0,2018,11,5
571,23,3.9,46,2.0,1904,0.0,0.0,2,0,2018,11,2
95,4,3.1,88,1.0,270,0.0,0.0,2,0,2018,11,1
1171,8,11.3,89,1.1,279,0.0,0.0,2,0,2018,11,2
1066,13,26.8,45,1.8,1984,0.0,0.0,2,0,2018,9,2
217,12,-5.6,44,4.5,1830,0.0,0.5,3,0,2018,1,2
1726,20,15.8,47,1.8,2000,0.0,0.0,0,0,2018,5,1
246,20,23.7,62,1.6,1402,0.4,0.0,1,0,2018,6,5
119,23,-13.2,51,1.5,1972,0.0,0.0,3,0,2018,1,3
1411,19,30.9,68,3.3,1821,0.0,0.0,1,0,2018,8,6
296,13,-3.7,23,4.0,1980,0.0,0.0,3,0,2017,12,5
2289,18,35.2,44,2.6,2000,0.0,0.0,1,0,2018,8,4
517,1,6.5,60,0.5,1788,0.0,0.0,2,0,2018,11,2
173,2,1.5,86,2.5,782,0.0,0.0,0,0,2018,3,3
46,4,1.0,43,0.8,1253,0.0,0.0,3,0,2018,1,0
675,14,10.3,14,1.1,1880,0.0,0.0,2,0,2018,11,2
334,21,3.4,59,0.8,471,0.0,0.0,3,0,2018,1,0
357,22,1.0,69,0.7,525,0.0,0.0,3,0,2018,2,0
451,13,2.4,25,1.6,2000,0.0,0.0,3,0,2017,12,4
75,22,15.8,83,5.4,691,1.5,0.0,0,0,2018,4,1
1955,8,25.8,69,0.8,969,0.0,0.0,1,0,2018,7,1
18,7,8.2,88,0.7,607,2.0,0.0,0,0,2018,4,5
1038,14,30.7,59,2.9,1612,0.0,0.0,1,0,2018,7,5
14,14,21.5,97,0.7,1522,1.0,0.0,1,0,2018,7,6
221,10,2.7,60,0.5,392,0.0,0.0,3,0,2018,1,1
352,14,23.4,81,0.6,1921,0.0,0.0,0,0,2018,5,3
218,4,27.8,67,0.2,1982,0.0,0.0,1,0,2018,7,1
1231,13,28.6,54,2.9,1925,0.0,0.0,1,0,2018,8,5
105,2,-2.9,31,1.6,1931,0.0,0.0,3,0,2018,2,2
682,21,7.1,52,0.8,1516,0.0,0.0,2,0,2018,11,6
385,2,8.7,71,0.8,2000,0.0,0.0,2,0,2018,10,3
106,23,-11.8,46,1.1,1860,0.0,0.0,3,0,2018,2,1
379,22,21.7,97,0.4,440,0.5,0.0,2,0,2018,9,0
983,8,6.4,90,1.4,117,0.0,0.0,0,0,2018,3,0
231,21,1.2,92,0.7,1474,0.5,0.0,0,0,2018,3,2
1170,9,20.1,65,1.4,2000,0.0,0.0,1,0,2018,6,4
875,1,19.5,83,1.5,1459,0.0,0.0,2,0,2018,9,5
534,2,18.2,85,0.8,355,0.0,0.0,0,1,2018,5,1
1026,16,9.4,39,1.8,1704,0.0,0.0,2,0,2018,11,6
1223,21,21.3,94,0.3,1314,0.0,0.0,1,0,2018,6,3
645,19,8.4,85,1.2,2000,0.0,0.0,2,0,2018,10,6
56,2,-3.8,30,3.9,2000,0.0,0.0,3,1,2018,2,5
661,9,5.7,38,3.9,1985,0.0,0.0,0,0,2018,3,1
349,7,-0.9,45,0.9,1820,0.0,0.0,3,0,2018,2,0
842,13,20.5,35,1.1,2000,0.0,0.0,0,0,2018,4,6
2365,19,25.4,61,0.6,2000,0.0,0.0,2,0,2018,9,3
1035,12,24.1,80,0.8,2000,0.0,0.0,1,0,2018,7,1
248,13,2.4,22,2.3,1921,0.0,0.0,3,1,2018,1,0
982,9,26.5,82,2.7,815,0.0,0.0,1,0,2018,7,3
316,19,3.9,37,1.4,1417,0.0,0.0,3,0,2018,2,2
1027,14,26.4,43,2.1,1944,0.0,0.0,1,0,2018,6,4
1372,21,11.5,47,1.1,2000,0.0,0.0,0,0,2018,4,1
741,14,33.4,52,2.7,685,0.0,0.0,1,0,2018,7,4
2100,18,19.2,53,2.4,2000,0.0,0.0,0,0,2018,3,2
1292,20,9.0,48,1.9,1879,0.0,0.0,2,0,2018,11,0
912,16,19.5,75,2.1,2000,0.0,0.0,2,0,2018,9,3
116,14,-12.1,27,2.5,1879,0.0,0.4,3,0,2018,1,4
853,16,36.4,40,3.2,2000,0.0,0.0,1,0,2018,8,4
808,12,31.7,45,2.5,1814,0.0,0.0,1,0,2018,8,0
453,10,4.3,31,4.9,1661,0.0,0.0,0,0,2018,4,5
311,12,0.5,46,4.7,1172,0.0,0.0,0,1,2018,3,3
125,20,-14.3,37,1.3,2000,0.0,0.7,3,0,2018,1,2
711,14,20.2,47,2.4,541,0.0,0.0,0,0,2018,3,3
1003,13,31.1,30,1.5,2000,0.0,0.0,1,0,2018,8,5
7,6,15.1,97,0.3,225,3.0,0.0,0,0,2018,5,6
354,9,-4.7,49,1.2,1550,0.0,0.0,3,0,2018,1,4
473,2,13.9,43,0.9,2000,0.0,0.0,0,0,2018,5,6
1094,13,15.9,48,2.7,538,0.0,0.0,2,0,2018,11,5
1037,10,12.6,50,1.4,1712,0.0,0.0,2,0,2018,10,5
768,23,17.7,45,1.1,2000,0.0,0.0,2,1,2018,9,6
182,13,3.3,87,1.1,230,0.0,2.1,3,0,2017,12,6
1284,9,24.2,47,1.2,822,0.0,0.0,1,0,2018,6,4
668,12,8.3,36,2.5,1665,0.0,0.0,0,0,2018,3,3
470,21,5.0,73,2.2,1173,0.0,0.0,0,0,2018,3,5
272,0,3.0,72,2.3,473,0.0,0.0,0,0,2018,3,4
785,2,22.0,86,0.4,1703,0.0,0.0,2,0,2018,9,5
936,10,20.8,54,1.2,1129,0.0,0.0,0,0,2018,5,3
22,18,15.4,97,1.9,340,2.0,0.0,0,0,2018,5,5
1648,22,19.6,71,0.6,325,0.0,0.0,0,0,2018,5,0
343,9,-4.6,34,1.2,1583,0.0,0.0,0,0,2018,3,4
1740,21,19.1,50,1.4,1378,0.0,0.0,0,0,2018,5,4
2460,20,25.3,32,2.2,1997,0.0,0.0,1,0,2018,6,6
35,23,20.0,98,1.8,589,2.5,0.0,0,0,2018,5,3
1384,17,33.8,37,2.2,2000,0.0,0.0,1,0,2018,8,3
67,5,0.8,42,1.0,1394,0.0,0.0,3,0,2018,1,0
1433,16,22.0,31,2.7,2000,0.0,0.0,2,1,2018,9,0
312,14,7.8,57,2.1,277,0.0,0.0,3,0,2018,2,4
477,3,26.1,74,0.1,1683,0.0,0.0,1,0,2018,7,5
1033,17,11.1,72,2.3,277,0.0,0.0,2,0,2018,11,1
1891,19,15.2,45,3.3,1138,0.0,0.0,0,0,2018,4,3
646,17,8.7,30,3.1,1117,0.0,0.0,3,0,2018,2,0
297,0,6.3,42,3.3,2000,0.0,0.0,0,0,2018,3,1
203,5,9.5,65,0.9,2000,0.0,0.0,0,0,2018,5,2
613,12,33.2,59,2.6,1289,0.0,0.0,1,0,2018,8,0
1083,9,21.6,81,2.3,1669,0.0,0.0,2,0,2018,9,1
133,11,-4.8,70,1.0,1244,0.0,0.6,3,0,2018,1,5
445,16,8.9,87,1.8,2000,0.0,0.0,0,0,2018,4,5
831,0,17.6,57,1.8,943,0.0,0.0,0,0,2018,5,4
2334,19,21.1,44,2.6,1512,0.0,0.0,0,0,2018,5,3
453,17,7.7,67,0.9,264,0.0,0.0,3,0,2017,12,5
1857,18,9.1,31,2.0,1932,0.0,0.0,2,0,2018,11,1
406,6,6.9,57,0.5,1775,0.0,0.0,0,0,2018,4,1
1553,19,36.1,56,3.7,1837,0.0,0.0,1,0,2018,8,2
671,12,34.5,50,1.4,1901,0.0,0.0,1,0,2018,7,1
624,20,8.2,82,2.8,2000,0.0,0.0,2,0,2018,10,6
1747,12,24.5,56,2.3,1094,0.0,0.0,1,0,2018,6,2
115,2,-1.8,53,4.1,1825,0.0,0.0,3,1,2017,12,0
94,6,-10.9,43,1.0,1967,0.0,0.0,3,0,2018,1,0
662,7,3.0,53,0.5,1094,0.0,0.0,0,0,2018,3,0
285,7,-7.0,63,0.6,865,0.0,0.0,3,0,2017,12,4
2069,20,28.2,76,2.2,1888,0.0,0.0,1,0,2018,7,4
2404,18,17.5,18,1.3,2000,0.0,0.0,0,0,2018,4,4
825,9,1.8,37,0.9,1310,0.0,0.0,2,0,2018,11,3
422,19,5.7,85,1.7,309,0.0,0.0,3,0,2017,12,6
39,17,24.8,96,1.8,564,2.5,0.0,1,0,2018,8,1
2398,20,28.8,72,0.9,2000,0.0,0.0,1,0,2018,7,1
243,23,5.5,80,2.7,258,0.0,0.0,3,0,2018,2,4
563,13,18.6,46,2.1,642,0.0,0.0,0,0,2018,3,1
13,10,21.6,97,0.5,266,12.0,0.0,1,0,2018,7,6
22,7,3.1,91,1.2,129,0.0,0.0,3,0,2017,12,6
972,14,33.4,31,1.2,1962,0.0,0.0,1,0,2018,8,6
293,6,-0.8,68,0.8,1322,0.0,0.0,2,0,2018,11,4
382,1,2.1,39,3.2,1299,0.0,0.0,2,0,2018,11,3
718,1,27.6,79,1.0,1261,0.0,0.0,1,0,2018,7,3
5,6,9.1,95,2.7,373,7.0,0.0,0,0,2018,4,0
222,1,4.8,80,1.3,583,0.0,0.0,0,0,2018,3,6
758,15,10.7,34,4.5,1850,0.0,0.0,0,0,2018,3,3
1442,19,8.0,52,2.1,2000,0.0,0.0,2,0,2018,10,1
94,6,-12.5,40,3.4,1991,0.0,0.0,3,0,2018,2,1
1052,12,19.0,60,1.8,513,0.0,0.0,2,0,2018,10,0
1892,18,28.8,46,1.3,2000,0.0,0.0,2,0,2018,9,5
1088,1,18.9,77,0.7,1987,0.0,0.0,1,0,2018,6,2
782,15,24.3,64,1.8,1931,0.0,0.0,1,0,2018,8,6
1165,7,7.8,90,0.6,763,0.0,0.0,2,0,2018,10,2
707,0,7.9,53,0.9,2000,0.0,0.0,2,0,2018,10,3
1366,15,25.0,28,2.2,2000,0.0,0.0,2,1,2018,9,6
763,8,17.8,52,0.6,1094,0.0,0.0,0,0,2018,5,5
955,21,6.7,71,0.9,461,0.0,0.0,2,0,2018,11,0
676,23,10.3,84,1.3,250,0.0,0.0,2,0,2018,11,5
768,15,7.0,20,3.3,1994,0.0,0.0,2,0,2018,11,4
1201,9,22.3,69,1.3,2000,0.0,0.0,2,0,2018,9,4
574,7,1.6,76,0.7,1024,0.0,0.0,0,0,2018,3,4
1552,22,32.5,50,1.2,2000,0.0,0.0,1,0,2018,7,0
1972,19,32.7,56,2.2,2000,0.0,0.0,1,0,2018,8,1
386,23,2.8,86,1.2,476,0.0,3.0,2,0,2018,11,5
45,5,23.7,64,0.9,876,0.1,0.0,1,0,2018,6,1
226,4,7.1,79,1.2,1567,0.0,0.0,2,0,2018,10,5
554,1,23.7,64,0.8,2000,0.0,0.0,1,0,2018,7,0
223,10,1.8,73,2.8,270,0.0,0.0,3,0,2018,2,5
159,6,0.8,45,0.7,1268,0.0,0.0,3,0,2018,1,0
126,5,1.8,34,0.9,1990,0.0,0.0,2,0,2018,11,3
730,18,3.9,56,4.0,1004,0.0,0.0,3,0,2018,2,3
314,11,4.3,44,2.3,1091,0.0,0.0,3,0,2018,2,0
282,19,-7.1,40,3.2,2000,0.0,0.0,3,0,2018,1,0
609,9,17.4,94,0.7,230,0.0,0.0,0,0,2018,5,2
102,16,22.9,95,0.4,385,0.0,0.0,0,0,2018,5,3
2661,18,17.1,35,3.4,1961,0.0,0.0,0,0,2018,5,4
1137,16,15.2,40,2.7,1371,0.0,0.0,2,0,2018,11,2
17,12,11.4,95,2.5,792,5.5,0.0,2,0,2018,11,3
645,11,7.6,35,0.8,1695,0.0,0.0,2,0,2018,11,6
251,3,5.7,72,0.8,1368,0.0,0.0,2,0,2018,11,4
852,13,7.4,22,4.5,1964,0.0,0.0,0,0,2018,4,5
936,20,5.1,43,0.7,1928,0.0,0.0,2,0,2018,11,2
77,2,0.8,42,0.5,1275,0.0,0.0,3,0,2018,1,0
141,2,0.5,72,0.7,385,0.0,0.0,3,0,2018,1,1
1776,18,19.1,47,2.4,942,0.0,0.0,0,0,2018,3,3
1003,22,13.2,74,1.4,1407,0.0,0.0,2,0,2018,11,2
214,22,1.1,40,0.5,1305,0.0,0.0,3,0,2018,1,6
378,19,-1.8,35,1.4,1558,0.0,0.0,3,0,2018,2,3
606,8,2.1,65,1.1,1559,0.0,0.0,3,0,2018,2,2
665,15,37.8,34,1.8,1965,0.0,0.0,1,0,2018,7,1
190,20,1.2,94,0.6,228,0.0,1.0,3,0,2017,12,2
910,0,20.1,52,1.5,2000,0.0,0.0,2,0,2018,9,1
719,9,6.9,83,2.2,1666,0.0,0.0,0,0,2018,4,4
592,8,24.4,58,0.8,2000,0.0,0.0,1,0,2018,8,6
1100,15,18.0,39,1.0,1208,0.0,0.0,2,0,2018,11,0
309,13,6.1,61,2.3,534,0.0,0.0,3,0,2018,1,0
486,23,21.7,97,0.8,838,0.0,0.0,2,0,2018,9,0
1440,16,13.7,28,2.1,1499,0.0,0.0,0,0,2018,3,5
492,6,28.3,55,1.5,2000,0.0,0.0,1,0,2018,8,3
1525,12,24.8,43,1.2,1943,0.0,0.0,1,0,2018,6,5
2011,21,28.2,64,2.8,2000,0.0,0.0,1,0,2018,7,5
1709,22,29.4,78,1.6,1011,0.0,0.0,1,0,2018,7,3
752,16,14.5,34,3.1,471,0.0,0.0,0,0,2018,3,0
1201,14,17.5,67,2.1,832,0.0,0.0,0,0,2018,4,6
367,6,7.6,55,1.2,1021,0.0,0.0,0,0,2018,4,3
306,6,17.8,85,0.6,265,0.0,0.0,0,1,2018,5,1
130,1,-5.0,42,1.2,1993,0.0,0.0,3,0,2018,1,2
315,7,0.8,77,0.9,1300,0.0,0.0,2,0,2018,11,5
1566,18,24.2,76,1.2,2000,0.0,0.0,2,0,2018,9,5
1088,12,25.3,56,1.2,1960,0.0,0.0,2,0,2018,9,4
74,22,24.3,97,2.1,1028,4.5,0.0,1,0,2018,8,2
34,5,-15.8,37,2.7,2000,0.0,0.7,3,0,2018,1,3
1041,22,10.9,58,1.5,2000,0.0,0.0,0,0,2018,4,2
389,22,-2.7,48,2.6,1844,0.0,0.0,3,0,2017,12,3
443,11,23.7,86,0.6,1798,0.0,0.0,2,0,2018,9,0
237,21,-0.1,29,0.5,2000,0.0,0.0,3,0,2018,1,6
992,22,25.1,53,2.0,2000,0.0,0.0,2,0,2018,9,5
645,6,25.7,83,0.6,1483,0.0,0.0,1,0,2018,8,4
370,1,2.7,86,1.0,460,0.0,2.9,2,0,2018,11,6
570,1,18.8,84,0.5,488,0.0,0.0,0,0,2018,5,2
188,4,19.4,61,1.6,2000,0.0,0.0,2,0,2018,9,0
2058,20,29.2,72,2.1,1932,0.0,0.0,1,0,2018,7,6
29,11,16.1,89,2.4,1112,1.5,0.0,2,0,2018,10,4
969,12,17.5,20,4.6,2000,0.0,0.0,0,0,2018,4,3
1941,22,24.4,67,1.6,2000,0.0,0.0,1,0,2018,7,3
340,4,28.3,83,1.7,814,0.0,0.0,1,0,2018,7,5
576,2,19.6,78,0.8,662,0.0,0.0,1,0,2018,6,2
262,3,7.4,63,0.6,699,0.0,0.0,2,0,2018,11,4
1064,14,31.6,34,2.9,1050,0.0,0.0,1,0,2018,6,6
322,3,26.2,83,0.3,1294,0.0,0.0,1,0,2018,7,3
1547,21,30.3,75,1.1,1289,0.0,0.0,1,0,2018,7,4
121,22,-15.2,45,4.0,2000,0.0,0.7,3,0,2018,1,2
688,13,34.7,43,1.3,2000,0.0,0.0,1,0,2018,7,0
664,0,14.8,27,2.1,2000,0.0,0.0,0,0,2018,4,5
2163,20,25.0,39,2.8,2000,0.0,0.0,1,0,2018,6,4
286,2,2.6,46,1.5,1811,0.0,0.0,2,0,2018,11,1
720,8,27.4,63,0.9,1043,0.0,0.0,1,0,2018,7,5
370,14,1.8,29,2.0,1693,0.0,0.0,3,0,2018,1,5
51,15,21.8,97,0.7,324,5.5,0.0,1,0,2018,7,6
1390,7,12.5,61,1.3,1818,0.0,0.0,0,0,2018,5,3
